 ID-EVENTO;TITULO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;FECHA;FECHA-FIN;HORA;CONTENT-URL;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;TIPO
000012278861;Taller de Pelucas Creativas para público infantil;0;0;;2024-02-10 00:00:00.0;2024-02-10 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bed991062297d810VgnVCM1000001d4a900aRCRD;Matadero Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/FiestasCarnavales
000012180509;Taller de Poesía;1;1;X;2023-09-20 00:00:00.0;2024-05-08 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=78fd55ed392fb810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Pablo Neruda (Ciudad Lineal);1,6;CALLE;ASCAO;4;CIUDAD LINEAL;PUEBLO NUEVO;28017;445570;4475617;/contenido/actividades/CursosTalleres
000012180935;Taller de Poesía;1;1;J;2023-09-21 00:00:00.0;2024-05-16 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=471055ed392fb810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Ángel González (Latina);1,6;CALLE;GRANJA DE TORREHERMOSA;1;LATINA;ALUCHE;28024;434954;4472113;/contenido/actividades/CursosTalleres
000012171743;Taller de Poesía;1;1;L;2023-09-18 00:00:00.0;2024-04-29 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=143b2578bcddb810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo);1,6;AVENIDA;MONFORTE DE LEMOS;38;FUENCARRAL-EL PARDO;EL PILAR;28029;439867;4481122;/contenido/actividades/CursosTalleres
000012182033;Taller de Poesía;1;1;X;2023-09-20 00:00:00.0;2024-05-29 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b18420d5d2fb810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Pío Baroja (Arganzuela);1,6;CALLE;ARGANDA;12;ARGANZUELA;ACACIAS;28005;439967;4472399;/contenido/actividades/CursosTalleres
000012239503;Taller de Poesía;1;1;V;2024-02-02 00:00:00.0;2024-04-26 23:59:00.0;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=743246b9b4acc810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal La Elipa (Ciudad Lineal);1,6;CALLE;NUESTRA SEÑORA DEL VILLAR;6;CIUDAD LINEAL;LA ELIPA;28017;444705;4474959;/contenido/actividades/CursosTalleres
000012244479;Taller de Psicología y crecimiento personal;1;1;X;2024-01-17 00:00:00.0;2024-05-08 23:59:00.0;18:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d8a130823eeec810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Gerardo Diego (Villa de Vallecas);1,6;CALLE;MONTE AYA;12;VILLA DE VALLECAS;CASCO HISTORICO VALLECAS;28031;447138;4469889;/contenido/actividades/CursosTalleres
000012224300;Taller de Psicología y crecimiento personal;1;1;V;2024-01-12 00:00:00.0;2024-06-14 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=71cde00bc918c810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal San Blas (San Blas-Canillejas);1,6;CALLE;SAN ROMAN DEL VALLE;8;SAN BLAS-CANILLEJAS;ARCOS;28037;447249;4474586;/contenido/actividades/CursosTalleres
000012219532;Taller de Psicología y crecimiento personal;1;1;X;2023-12-13 00:00:00.0;2024-06-12 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2ac6b8ae29e5c810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Gloria Fuertes (Barajas);1,6;AVENIDA;LOGROÑO;179;BARAJAS;CORRALEJOS;28042;449661;4479046;/contenido/actividades/CursosTalleres
000012235784;Taller de Psicología y crecimiento personal;1;1;L;2023-12-11 00:00:00.0;2024-05-20 23:59:00.0;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=12b546d3694bc810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal La Elipa (Ciudad Lineal);1,6;CALLE;NUESTRA SEÑORA DEL VILLAR;6;CIUDAD LINEAL;LA ELIPA;28017;444705;4474959;/contenido/actividades/CursosTalleres
000012199205;Taller de Psicología y crecimiento personal;1;1;M;2023-12-12 00:00:00.0;2024-05-28 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f6a09814801c810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal San Fermín (Usera);1,5,6;AVENIDA;SAN FERMIN;10;USERA;SAN FERMIN;28041;441188;4469184;/contenido/actividades/CursosTalleres
000012273596;Taller de semilleros para plantas nutricias de mariposas;1;0;;2024-02-17 00:00:00.0;2024-02-17 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f94d283107f5d810VgnVCM2000001f4a900aRCRD;Centro de Educación Ambiental y Cultural Maris Stella (Usera);1;CALLE;DOCTOR TOLOSA LATOUR;16;USERA;PRADOLONGO;28026;440301;4469524;/contenido/actividades/CursosTalleres
000012088099;Taller de Zentangle;1;1;J;2023-10-05 00:00:00.0;2024-06-06 23:59:00.0;17:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7c74037db2a6a810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Ángel González (Latina);1,6;CALLE;GRANJA DE TORREHERMOSA;1;LATINA;ALUCHE;28024;434954;4472113;/contenido/actividades/CursosTalleres
000011146823;Taller infantil: Maquillaje de Carnaval;1;0;;2024-02-09 00:00:00.0;2024-02-09 23:59:00.0;17:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=721de3b275180710VgnVCM2000001f4a900aRCRD;Parque de Berlín;1;AVENIDA;RAMON Y CAJAL;2;CHAMARTIN;CIUDAD JARDIN;28016;442673;4478091;/contenido/actividades/CursosTalleres
000012278255;Taller La ITV de la bici;1;0;;2024-03-15 00:00:00.0;2024-03-15 23:59:00.0;17:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=710dc06f1787d810VgnVCM2000001f4a900aRCRD;;;;;;;;;;;/contenido/actividades/CursosTalleres
000012278253;Taller La ITV de la bici;1;0;;2024-03-01 00:00:00.0;2024-03-01 23:59:00.0;17:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=18fcc06f1787d810VgnVCM2000001f4a900aRCRD;;;;;;;;;;;/contenido/actividades/CursosTalleres
000012278249;Taller La ITV de la bici;1;0;;2024-02-17 00:00:00.0;2024-02-17 23:59:00.0;17:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0bccc06f1787d810VgnVCM2000001f4a900aRCRD;;;;;;;;;;;/contenido/actividades/CursosTalleres
000012275991;Taller Musical a cargo de la Escuela EnClavedeSí;1;0;;2024-02-20 00:00:00.0;2024-02-20 23:59:00.0;17:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9acd0036f36d810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Dámaso Alonso (Chamartín);1;CALLE;MANUEL FERRERO;1;CHAMARTIN;CASTILLA;28036;441962;4479867;/contenido/actividades/CursosTalleres
000012278862;Taller Vuela como un Pájaro del Manzanares;0;0;;2024-02-10 00:00:00.0;2024-02-10 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a7e991062297d810VgnVCM1000001d4a900aRCRD;Matadero Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/FiestasCarnavales
000012198646;Taller 'Clic, clac, ¡a reciclar!';1;0;;2024-02-10 00:00:00.0;2024-02-10 23:59:00.0;16:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6696f91a38e0c810VgnVCM1000001d4a900aRCRD;Aula ambiental La Cabaña del Retiro;1;PASEO;FERNAN NUÑEZ;10;RETIRO;LOS JERONIMOS;28009;442360;4473388;/contenido/actividades/ItinerariosOtrasActividadesAmbientales
000012235155;Taller 'Impúlsate con las tecnologías digitales' por Uneweb;1;1;V;2024-02-02 00:00:00.0;2024-06-21 23:59:00.0;17:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=211b467c2d0bc810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Mario Vargas Llosa (Centro);1,6;CALLE;BARCELO;4;CENTRO;JUSTICIA;28004;440645;4475347;/contenido/actividades/CursosTalleres
000012266075;Taller 'Vigilantes del suelo';1;0;;2024-02-17 00:00:00.0;2024-02-17 23:59:00.0;16:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=71beacc109b3d810VgnVCM2000001f4a900aRCRD;Aula ambiental La Cabaña del Retiro;1;PASEO;FERNAN NUÑEZ;10;RETIRO;LOS JERONIMOS;28009;442360;4473388;/contenido/actividades/ItinerariosOtrasActividadesAmbientales
000012078223;Talleres dinámicos para colectivos específicos. L-ABE (2023-2024);0;1;L,M,X,J,V,S,D;2023-09-17 00:00:00.0;2024-04-22 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7c58614d371a810VgnVCM1000001d4a900aRCRD;Centro de Cultura Contemporánea Conde Duque;1;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439723;4475438;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012092330;Talleres dinámicos. L-ABE (2023-2024);0;1;L,M,X,J,V,S,D;2023-09-17 00:00:00.0;2024-04-22 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef0cbd7cb647a810VgnVCM1000001d4a900aRCRD;Centro de Cultura Contemporánea Conde Duque;1;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439723;4475438;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000011945810;Talleres familiares;1;0;;2024-03-16 00:00:00.0;2024-03-16 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=61dead569c796810VgnVCM1000001d4a900aRCRD;Centro de Información y Educación Ambiental El Huerto de El Retiro;1;PASEO;FERNAN NUÑEZ;2;RETIRO;LOS JERONIMOS;28009;441779;4473428;/contenido/actividades/Fiestas
000012276642;Talleres Familiares Divulgativos - Paleo en el Barrio;1;0;;2024-02-22 00:00:00.0;2024-02-22 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e84f8d121a46d810VgnVCM2000001f4a900aRCRD;Centro Sociocultural Marconi (Villaverde);1;ACCESO;COLONIA MARCONI;4;VILLAVERDE;SAN ANDRES;28021;440472;4465148;/contenido/actividades/CursosTalleres
000012227156;Talleres Gente Menuda;1;1;S;2024-01-21 00:00:00.0;2024-12-21 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=88ceaa2b2eb8c810VgnVCM1000001d4a900aRCRD;Centro Cultural Clara del Rey - Museo ABC (Centro);1;CALLE;AMANIEL;29;CENTRO;UNIVERSIDAD;28015;439813;4475439;/contenido/actividades/CursosTalleres
000012269731;Talleres infantiles. Asalto a la lectura;1;1;S;2024-02-03 00:00:00.0;2024-04-06 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7354e8391945d810VgnVCM2000001f4a900aRCRD;Centro Cultural Clara del Rey - Museo ABC (Centro);1;CALLE;AMANIEL;29;CENTRO;UNIVERSIDAD;28015;439813;4475439;/contenido/actividades/CursosTalleres
000012263517;Talleres XenoVisual Studies Center;0;0;;2024-02-14 00:00:00.0;2024-02-28 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7a2e835d1453d810VgnVCM1000001d4a900aRCRD;Medialab en Matadero. Matadero Madrid;1;PASEO;CHOPERA;14;ARGANZUELA;CHOPERA;28045;440828;4471551;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012266454;Taller. Con los ojos cerrados:  La accesibilidad como herramienta creativa en las Artes Escénicas.;0;0;;2024-02-13 00:00:00.0;2024-02-13 23:59:00.0;16:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d1393d324d3d810VgnVCM1000001d4a900aRCRD;Fernán Gómez Centro Cultural de la Villa;1,6;PLAZA;COLON;4;SALAMANCA;RECOLETOS;28001;441472;4475155;/contenido/actividades/EnLinea
000012268707;Taller: Brinkadeira;1;0;;2024-02-24 00:00:00.0;2024-02-24 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=33ab8e7da354d810VgnVCM1000001d4a900aRCRD;Centro Cultural Nicolás Salmerón (Chamartín);1;CALLE;MANTUANO;51;CHAMARTIN;CIUDAD JARDIN;28002;442658;4477740;/contenido/actividades/CursosTalleres
000012263809;Taller: De Relajación;1;1;X;2024-02-07 00:00:00.0;2024-02-28 23:59:00.0;10:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c8745822a53d810VgnVCM2000001f4a900aRCRD;Centro Sociocultural Ágata (Villaverde);1;CALLE;DOCTOR MARTIN AREVALO;2;VILLAVERDE;SAN ANDRES;28021;442001;4471735;/contenido/actividades/CursosTalleres
000012266456;Taller: La Regenta a escena;0;0;;2024-02-19 00:00:00.0;2024-02-19 23:59:00.0;16:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=642393d324d3d810VgnVCM1000001d4a900aRCRD;Fernán Gómez Centro Cultural de la Villa;1,6;PLAZA;COLON;4;SALAMANCA;RECOLETOS;28001;441472;4475155;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000010861785;Taller: Máscaras de Carnaval;1;0;;2024-02-11 00:00:00.0;2024-02-11 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf07f49a21238610VgnVCM2000001f4a900aRCRD;Centro Cultural Nicolás Salmerón (Chamartín);1;CALLE;MANTUANO;51;CHAMARTIN;CIUDAD JARDIN;28002;442658;4477740;/contenido/actividades/CursosTalleres
000012262422;Teatro infantil musical: 'Crispina y Molinilla'.;1;0;;2024-02-16 00:00:00.0;2024-02-16 23:59:00.0;18:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ad9c19f33162d810VgnVCM1000001d4a900aRCRD;Centro Sociocultural Tetuán;1;CALLE;BRAVO MURILLO;251;TETUAN;BERRUGUETE;28020;440628;4478947;/contenido/actividades/TeatroPerformance
000012262420;Teatro infantil: 'La princesa y el dragón';1;0;;2024-02-09 00:00:00.0;2024-02-09 23:59:00.0;18:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=481c19f33162d810VgnVCM1000001d4a900aRCRD;Centro Cultural Eduardo Úrculo (Tetuán);1,6;PLAZA;DONOSO;5;TETUAN;ALMENARA;28029;440862;4480048;/contenido/actividades/TeatroPerformance
000012266754;Teatro-Danza: 'Matriz';1;0;;2024-02-28 00:00:00.0;2024-02-28 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9a0dc4cdff3d810VgnVCM1000001d4a900aRCRD;Centro Sociocultural Tetuán;1;CALLE;BRAVO MURILLO;251;TETUAN;BERRUGUETE;28020;440628;4478947;/contenido/actividades/TeatroPerformance
000012272372;Teatro: Pinocho menudo viaje;1;0;;2024-02-17 00:00:00.0;2024-02-17 23:59:00.0;18:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab6cb2d278e5d810VgnVCM1000001d4a900aRCRD;Centro Cultural el Torito (Moratalaz);1;AVENIDA;MORATALAZ;130;MORATALAZ;VINATEROS;28030;445141;4473033;/contenido/actividades/TeatroPerformance
000012270441;Teatro: 'LA PENÚLTIMA EN CASA';1;0;;2024-02-09 00:00:00.0;2024-02-09 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=280245704455d810VgnVCM2000001f4a900aRCRD;Centro Sociocultural Valle Inclán (Fuencarral - El Pardo);1;CALLE;ARZOBISPO MORCILLO;7;FUENCARRAL-EL PARDO;LA PAZ;28029;441233;4481384;/contenido/actividades/TeatroPerformance
000012270535;Teatro: 'SECRETOS DE FAMILIA';1;0;;2024-02-23 00:00:00.0;2024-02-23 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bbea61f41b55d810VgnVCM2000001f4a900aRCRD;Centro Sociocultural Rafael de León (Fuencarral - El Pardo);1;CALLE;ISLA DE ONS;14;FUENCARRAL-EL PARDO;PEÑA GRANDE;28035;438850;4481314;/contenido/actividades/TeatroPerformance
000012272379;Teatro:¿Alcohol o Coaching?;1;0;;2024-02-19 00:00:00.0;2024-02-19 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=696cb2d278e5d810VgnVCM1000001d4a900aRCRD;Centro Cultural el Torito (Moratalaz);1;AVENIDA;MORATALAZ;130;MORATALAZ;VINATEROS;28030;445141;4473033;/contenido/actividades/TeatroPerformance
000012262902;Terapia inversa;1;0;;2024-02-09 00:00:00.0;2024-02-09 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=71847962ad03d810VgnVCM1000001d4a900aRCRD;Centro Sociocultural Santa Petronila (Villaverde);1;CALLE;MARIA MARTINEZ OVIOL;12;VILLAVERDE;LOS ROSALES;28021;441277;4466932;/contenido/actividades/TeatroPerformance
000012280212;Tertulia literaria del Centro Municipal de Mayores 'Benito Martín Lozano' en la biblioteca;1;0;;2024-02-21 00:00:00.0;2024-02-21 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f0289a55be7d810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Mario Vargas Llosa (Centro);1,6;CALLE;BARCELO;4;CENTRO;JUSTICIA;28004;440645;4475347;/contenido/actividades/ConferenciasColoquios
000012203047;Tertulias en francés;1;1;J;2023-09-28 00:00:00.0;2024-05-23 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=728f0cb7d061c810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal San Blas (San Blas-Canillejas);1,6;CALLE;SAN ROMAN DEL VALLE;8;SAN BLAS-CANILLEJAS;ARCOS;28037;447249;4474586;/contenido/actividades/CursosTalleres
000012202838;Tertulias en francés;1;1;M;2023-10-03 00:00:00.0;2024-05-21 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=18be0cb7d061c810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Mario Vargas Llosa (Centro);1,6;CALLE;BARCELO;4;CENTRO;JUSTICIA;28004;440645;4475347;/contenido/actividades/CursosTalleres
000012282823;Tertulias en Inglés.;1;1;J;2024-02-08 00:00:00.0;2024-05-23 23:59:00.0;18:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=026fca032d88d810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal José Hierro (San Blas-Canillejas);1,6;CALLE;MARIA SEVILLA DIAGO;15;SAN BLAS-CANILLEJAS;ROSAS;28022;448214;4476029;/contenido/actividades/CursosTalleres
000012170630;Tertulias en Inglés. Miércoles 4 de octubre de 2023 al miércoles 29 de mayo de 2024;1;1;X;2023-10-04 00:00:00.0;2024-05-29 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f8d9dcea19db810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Iván de Vargas (Centro);1,6;CALLE;SAN JUSTO;5;CENTRO;PALACIO;28005;439775;4473962;/contenido/actividades/CursosTalleres
000012123470;Tertulias en latín;1;1;V;2023-10-13 00:00:00.0;2024-06-21 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fd1a1ba72bfa810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Iván de Vargas (Centro);1,6;CALLE;SAN JUSTO;5;CENTRO;PALACIO;28005;439775;4473962;
000012250662;Tertulias filosóficas;1;1;X;2024-01-17 00:00:00.0;2024-05-22 23:59:00.0;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c32da20ad1d0d810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Ángel González (Latina);1,6;CALLE;GRANJA DE TORREHERMOSA;1;LATINA;ALUCHE;28024;434954;4472113;/contenido/actividades/CursosTalleres
000012250773;Tertulias filosóficas;1;1;V;2024-01-19 00:00:00.0;2024-05-24 23:59:00.0;17:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=74bda20ad1d0d810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal María Lejárraga (Hortaleza);1,6;CALLE;PRINCESA DE EBOLI;29;HORTALEZA;VALDEFUENTES;28050;444461;4482397;/contenido/actividades/CursosTalleres
000012251151;Tertulias filosóficas;1;1;L;2024-01-29 00:00:00.0;2024-05-27 23:59:00.0;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4cdfa20ad1d0d810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal La Elipa (Ciudad Lineal);1,6;CALLE;NUESTRA SEÑORA DEL VILLAR;6;CIUDAD LINEAL;LA ELIPA;28017;444705;4474959;/contenido/actividades/CursosTalleres
000012251018;Tertulias filosóficas;1;1;V;2024-01-12 00:00:00.0;2024-05-10 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=00fea20ad1d0d810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal San Blas (San Blas-Canillejas);1,6;CALLE;SAN ROMAN DEL VALLE;8;SAN BLAS-CANILLEJAS;ARCOS;28037;447249;4474586;/contenido/actividades/CursosTalleres
000012225181;The pervert,s guide to ideology;0;0;;2024-03-20 00:00:00.0;2024-03-20 23:59:00.0;20:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7758a39b3f18c810VgnVCM1000001d4a900aRCRD;Centro de Cultura Contemporánea Conde Duque;1;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439723;4475438;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012263448;Tierra mestiza;1;0;;2024-02-09 00:00:00.0;2024-02-09 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6e9c98a8353d810VgnVCM2000001f4a900aRCRD;Centro Cultural Zazuar (Villa de Vallecas);1,6;CALLE;ZAZUAR;4;VILLA DE VALLECAS;SANTA EUGENIA;28031;448550;4470424;/contenido/actividades/Musica
000012255941;Tirando la bohemia;1;0;;2024-02-11 00:00:00.0;2024-02-11 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d8a24ee6ef61d810VgnVCM1000001d4a900aRCRD;Centro Cultural Buero Vallejo (San Blas - Canillejas);1;CALLE;BOLTAÑA;27;SAN BLAS-CANILLEJAS;CANILLEJAS;28022;448023;4477305;/contenido/actividades/Musica
000012265166;Tirar del hilo;0;0;;2024-02-24 00:00:00.0;2024-02-24 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=512a1cf657a3d810VgnVCM1000001d4a900aRCRD;Casa del Lector;3;PASEO;CHOPERA;14;ARGANZUELA;CHOPERA;28045;440828;4471551;
